transaction_id,transaction_date
89256,06-01-2023 10:41:38
28226,03-04-2023 10:51:15
34015,03-15-2023 08:03:48
7359,01-17-2023 09:59:29
76297,05-16-2023 16:34:08
29926,03-07-2023 10:00:03
52636,04-15-2023 12:33:41
42417,03-30-2023 14:49:33
61561,04-28-2023 17:17:51
63858,05-02-2023 10:14:30
82600,05-24-2023 10:04:41
7902,01-18-2023 15:04:16
34236,03-15-2023 11:16:38
82490,05-24-2023 08:45:34
28895,03-05-2023 13:02:28
32100,03-11-2023 09:28:44
12364,01-28-2023 15:56:01
45123,04-04-2023 08:43:10
4588,01-11-2023 07:26:15
58142,04-24-2023 07:50:48
59285,04-25-2023 14:31:12
76139,05-16-2023 13:15:23
43661,04-01-2023 19:04:14
82177,05-23-2023 17:40:27
88907,05-31-2023 14:58:07
105386,06-18-2023 14:21:33
24493,02-25-2023 07:32:41
92039,06-03-2023 19:55:51
81668,05-23-2023 09:16:54
32083,03-11-2023 09:11:10
10345,01-24-2023 10:19:56
50150,04-11-2023 13:42:52
1880,01-04-2023 19:27:41
93424,06-05-2023 13:26:57
57759,04-23-2023 12:25:01
83538,05-25-2023 09:54:06
46830,04-06-2023 15:43:22
2126,01-05-2023 13:52:40
36534,03-19-2023 16:56:00
69887,05-09-2023 07:52:52
85456,05-27-2023 10:41:50
33930,03-15-2023 06:26:44
170,01-01-2023 12:50:15
115568,06-29-2023 13:46:48
24935,02-26-2023 07:09:36
13761,02-01-2023 13:17:13
75725,05-16-2023 08:29:59
97642,06-10-2023 07:21:24
83307,05-25-2023 07:25:12
27234,03-02-2023 14:19:05
57478,04-23-2023 08:18:32
30657,03-08-2023 15:46:31
97058,06-09-2023 10:17:26
13100,01-30-2023 12:46:15
14437,02-02-2023 17:28:02
8574,01-20-2023 09:17:28
43749,04-02-2023 08:47:07
9516,01-22-2023 13:41:11
106103,06-19-2023 10:18:29
41656,03-29-2023 09:25:51
55514,04-20-2023 07:21:25
19375,02-13-2023 13:07:18
35294,03-17-2023 10:26:38
20396,02-16-2023 07:15:28
49373,04-10-2023 10:20:39
40822,03-27-2023 13:11:50
85242,05-27-2023 09:17:22
92072,06-04-2023 08:09:19
63458,05-01-2023 16:19:32
79425,05-20-2023 12:19:32
48385,04-09-2023 07:10:44
99623,06-12-2023 09:11:52
17659,02-09-2023 17:18:03
43323,04-01-2023 13:50:09
27705,03-03-2023 12:08:07
59902,04-26-2023 11:53:23
29962,03-07-2023 10:28:18
56425,04-21-2023 10:51:17
58769,04-24-2023 19:41:18
7831,01-18-2023 11:22:53
110211,06-24-2023 06:27:46
4680,01-11-2023 09:00:40
21409,02-18-2023 09:36:38
109589,06-23-2023 10:04:49
24992,02-26-2023 08:14:23
113439,06-27-2023 09:16:43
48010,04-08-2023 11:17:35
95768,06-08-2023 07:59:50
62470,04-30-2023 09:42:29
61974,04-29-2023 14:05:09
57129,04-22-2023 14:21:09
57205,04-22-2023 16:09:31
69185,05-08-2023 09:38:02
8697,01-20-2023 13:33:36
36392,03-19-2023 11:23:10
50526,04-12-2023 09:04:12
74198,05-14-2023 09:43:17
13688,02-01-2023 11:49:29
97521,06-09-2023 19:53:14
78320,05-19-2023 09:02:54
113913,06-27-2023 14:41:50
6083,01-14-2023 11:48:31
12384,01-28-2023 16:23:40
10300,01-24-2023 09:16:51
51978,04-14-2023 11:20:06
67640,05-06-2023 13:34:53
25879,02-27-2023 17:37:27
86342,05-28-2023 13:04:49
112201,06-26-2023 06:33:35
69463,05-08-2023 13:20:43
49668,04-10-2023 18:52:46
40126,03-26-2023 10:19:13
62153,04-29-2023 17:43:23
56781,04-22-2023 07:57:18
95450,06-07-2023 14:53:17
30246,03-08-2023 06:45:34
110749,06-24-2023 12:08:09
61336,04-28-2023 13:36:47
55734,04-20-2023 09:40:02
11558,01-26-2023 17:38:42
2106,01-05-2023 13:22:07
58018,04-23-2023 19:22:15
40963,03-27-2023 17:22:13
25205,02-26-2023 13:02:48
103739,06-16-2023 16:22:08
50364,04-12-2023 06:54:41
59828,04-26-2023 10:37:56
36735,03-20-2023 08:57:06
4584,01-11-2023 07:17:45
46129,04-05-2023 14:49:53
91064,06-03-2023 07:37:27
76603,05-17-2023 08:12:52
4181,01-10-2023 08:04:16
67812,05-06-2023 15:46:33
22444,02-20-2023 11:49:19
101068,06-13-2023 18:01:04
44692,04-03-2023 13:16:53
46336,04-05-2023 18:05:03
40604,03-27-2023 09:28:28
113789,06-27-2023 12:21:05
101023,06-13-2023 16:55:30
28372,03-04-2023 13:45:52
88448,05-31-2023 08:03:44
36740,03-20-2023 08:57:48
115020,06-28-2023 17:50:37
9618,01-22-2023 17:58:02
98590,06-11-2023 07:54:22
70847,05-10-2023 08:33:52
87008,05-29-2023 10:35:35
52613,04-15-2023 12:00:20
106131,06-19-2023 10:29:27
64040,05-02-2023 13:02:53
114523,06-28-2023 11:24:01
112429,06-26-2023 08:45:48
95887,06-08-2023 09:02:13
111257,06-25-2023 07:01:30
69975,05-09-2023 08:33:59
30461,03-08-2023 10:27:28
107324,06-20-2023 16:47:27
71627,05-11-2023 07:47:42
74511,05-14-2023 15:50:39
110805,06-24-2023 13:23:50
61207,04-28-2023 10:46:31
71278,05-10-2023 14:07:21
24002,02-24-2023 07:36:24
4217,01-10-2023 08:33:52
115343,06-29-2023 10:29:51
27358,03-02-2023 16:35:49
101981,06-15-2023 06:26:57
88418,05-31-2023 07:45:12
19719,02-14-2023 10:23:15
75223,05-15-2023 12:26:35
23175,02-22-2023 10:00:36
36849,03-20-2023 10:12:16
74438,05-14-2023 13:21:48
115587,06-29-2023 13:59:08
18974,02-12-2023 15:46:42
318,01-01-2023 15:55:45
72397,05-12-2023 07:37:57
53030,04-16-2023 08:25:37
27373,03-02-2023 16:48:00
3601,01-08-2023 17:17:43
104242,06-17-2023 09:50:28
69694,05-08-2023 18:06:26
63594,05-01-2023 18:00:34
52144,04-14-2023 18:30:55
74258,05-14-2023 10:06:39
1401,01-03-2023 18:18:00
56615,04-21-2023 18:01:03
111443,06-25-2023 08:41:41
102418,06-15-2023 10:21:31
50018,04-11-2023 10:32:02
47669,04-07-2023 20:18:41
48369,04-09-2023 06:39:11
4768,01-11-2023 10:42:00
46677,04-06-2023 13:20:07
12795,01-29-2023 16:51:31
57610,04-23-2023 09:56:38
99193,06-11-2023 16:10:27
83600,05-25-2023 10:33:37
7102,01-16-2023 16:24:31
27557,03-03-2023 08:31:50
113462,06-27-2023 09:26:56
15762,02-05-2023 14:25:11
79677,05-20-2023 19:40:08
45113,04-04-2023 08:23:58
111727,06-25-2023 11:47:35
102768,06-15-2023 16:59:30
63704,05-01-2023 19:36:13
64825,05-03-2023 11:26:40
93400,06-05-2023 13:14:16
97580,06-10-2023 06:49:30
40297,03-26-2023 15:07:26
91707,06-03-2023 16:05:38
50096,04-11-2023 11:52:39
112249,06-26-2023 07:06:19
87312,05-29-2023 15:36:20
102109,06-15-2023 07:49:57
67139,05-05-2023 17:30:20
26137,02-28-2023 12:48:59
83988,05-25-2023 17:11:14
58422,04-24-2023 11:35:28
52016,04-14-2023 13:00:31
88142,05-30-2023 14:32:33
23014,02-22-2023 06:45:50
40081,03-26-2023 09:40:35
13284,01-31-2023 07:50:47
28275,03-04-2023 12:02:21
44733,04-03-2023 14:04:19
17863,02-10-2023 09:06:12
71925,05-11-2023 10:48:15
113524,06-27-2023 09:50:28
57816,04-23-2023 14:03:56
105137,06-18-2023 10:17:28
74184,05-14-2023 09:38:34
40752,03-27-2023 11:19:23
53365,04-16-2023 12:55:12
27156,03-02-2023 13:03:59
80274,05-21-2023 14:23:37
33779,03-14-2023 12:17:39
111777,06-25-2023 12:46:01
55960,04-20-2023 14:59:05
33066,03-13-2023 09:04:02
77783,05-18-2023 13:47:32
13194,01-30-2023 17:32:56
38896,03-24-2023 09:33:01
29199,03-05-2023 18:49:23
51628,04-13-2023 20:28:16
81581,05-23-2023 08:20:29
8199,01-19-2023 10:09:23
9382,01-22-2023 09:40:18
56650,04-21-2023 19:34:06
90228,06-02-2023 10:37:22
87607,05-30-2023 07:13:39
104191,06-17-2023 09:25:33
84985,05-26-2023 19:08:43
97992,06-10-2023 10:13:26
2017,01-05-2023 11:37:05
14491,02-02-2023 18:50:47
81947,05-23-2023 13:21:54
67938,05-06-2023 17:17:50
64357,05-02-2023 16:35:35
87076,05-29-2023 11:38:49
27656,03-03-2023 11:26:49
26424,03-01-2023 08:30:00
89644,06-01-2023 15:06:14
37161,03-21-2023 08:18:42
66555,05-05-2023 10:12:26
24686,02-25-2023 11:22:23
76454,05-17-2023 06:44:22
85475,05-27-2023 10:52:13
91089,06-03-2023 08:21:44
74187,05-14-2023 09:39:33
28052,03-03-2023 18:12:02
14926,02-03-2023 17:32:11
23948,02-24-2023 06:28:42
40742,03-27-2023 10:57:37
57359,04-23-2023 06:46:36
96059,06-08-2023 10:44:10
1878,01-04-2023 19:24:54
81745,05-23-2023 10:01:54
96007,06-08-2023 10:18:34
106733,06-20-2023 08:23:10
17586,02-09-2023 12:30:23
27864,03-03-2023 15:04:07
9987,01-23-2023 14:17:25
1307,01-03-2023 16:23:10
101652,06-14-2023 10:53:58
89387,06-01-2023 12:10:38
27183,03-02-2023 13:29:59
31399,03-10-2023 07:28:35
99746,06-12-2023 10:15:51
47618,04-07-2023 18:18:28
5999,01-14-2023 09:47:24
45930,04-05-2023 11:31:29
5202,01-12-2023 11:14:37
906,01-02-2023 18:18:34
104738,06-18-2023 07:07:33
97362,06-09-2023 15:30:27
79900,05-21-2023 09:11:58
42550,03-31-2023 07:10:19
2714,01-06-2023 17:19:22
61866,04-29-2023 11:52:45
15839,02-05-2023 16:24:56
13582,02-01-2023 07:25:39
84498,05-26-2023 10:33:21
68043,05-06-2023 18:41:16
15904,02-05-2023 17:54:00
41595,03-29-2023 07:40:10
31970,03-11-2023 07:34:01
33026,03-13-2023 08:36:31
54135,04-17-2023 18:09:19
20537,02-16-2023 09:16:55
26601,03-01-2023 12:55:36
63396,05-01-2023 15:40:46
110705,06-24-2023 11:38:59
114568,06-28-2023 11:53:11
76260,05-16-2023 15:50:12
18379,02-11-2023 10:01:16
48670,04-09-2023 10:09:44
89472,06-01-2023 13:04:37
41496,03-28-2023 17:29:25
96886,06-09-2023 09:07:08
111503,06-25-2023 09:17:55
81255,05-22-2023 17:07:27
109242,06-23-2023 06:39:06
52141,04-14-2023 18:23:59
105464,06-18-2023 16:04:14
50898,04-12-2023 16:54:50
6166,01-14-2023 17:30:44
67148,05-05-2023 17:39:14
80387,05-21-2023 18:01:03
40505,03-27-2023 08:23:52
8288,01-19-2023 12:27:58
53728,04-17-2023 08:08:12
1811,01-04-2023 17:36:35
74269,05-14-2023 10:12:18
16692,02-07-2023 13:45:04
14498,02-02-2023 19:11:10
48003,04-08-2023 11:11:39
15355,02-04-2023 15:46:27
7464,01-17-2023 12:58:35
90026,06-01-2023 19:24:17
113683,06-27-2023 10:51:19
15984,02-06-2023 07:51:07
42005,03-29-2023 18:03:07
34128,03-15-2023 09:45:35
102071,06-15-2023 07:31:02
2290,01-05-2023 17:28:18
102050,06-15-2023 07:21:28
48841,04-09-2023 13:20:15
78513,05-19-2023 10:45:52
87682,05-30-2023 08:06:49
72829,05-12-2023 13:03:33
56795,04-22-2023 08:10:20
48580,04-09-2023 09:22:58
112946,06-26-2023 15:32:33
65684,05-04-2023 11:00:19
84656,05-26-2023 13:05:47
31070,03-09-2023 10:25:29
12119,01-28-2023 08:12:54
115337,06-29-2023 10:22:37
74996,05-15-2023 09:46:09
116092,06-30-2023 08:03:19
116523,06-30-2023 12:54:17
112961,06-26-2023 15:54:26
92011,06-03-2023 19:33:06
42311,03-30-2023 10:34:58
90625,06-02-2023 15:05:22
93485,06-05-2023 14:09:55
1543,01-04-2023 11:26:14
95577,06-07-2023 18:23:43
49777,04-11-2023 07:50:50
38729,03-24-2023 06:49:48
109411,06-23-2023 08:23:17
47343,04-07-2023 10:28:18
103801,06-16-2023 17:44:25
37067,03-20-2023 17:44:47
70375,05-09-2023 12:58:08
40802,03-27-2023 12:29:19
49998,04-11-2023 10:20:31
102173,06-15-2023 08:21:27
54578,04-18-2023 11:26:19
15376,02-04-2023 16:18:07
59722,04-26-2023 09:24:15
26439,03-01-2023 08:52:58
25666,02-27-2023 10:40:03
6595,01-15-2023 14:48:27
18681,02-12-2023 07:51:29
55470,04-19-2023 18:30:44
112904,06-26-2023 14:45:03
55664,04-20-2023 08:58:16
13128,01-30-2023 14:09:46
72529,05-12-2023 09:04:01
71876,05-11-2023 10:22:15
49032,04-10-2023 06:31:46
33848,03-14-2023 16:15:46
33707,03-14-2023 10:27:47
108053,06-21-2023 14:01:59
64303,05-02-2023 15:59:11
71347,05-10-2023 16:11:02
47732,04-08-2023 07:44:53
40077,03-26-2023 09:39:37
65107,05-03-2023 14:55:02
745,01-02-2023 14:44:28
92893,06-04-2023 18:17:54
33560,03-14-2023 08:52:56
45180,04-04-2023 10:04:51
49774,04-11-2023 07:49:37
40567,03-27-2023 09:03:37
78239,05-19-2023 08:20:13
25404,02-26-2023 19:09:16
80105,05-21-2023 10:39:55
18968,02-12-2023 15:27:01
42637,03-31-2023 08:46:07
49213,04-10-2023 08:44:43
99723,06-12-2023 10:03:48
72480,05-12-2023 08:33:38
32864,03-12-2023 17:37:48
14975,02-03-2023 18:39:35
114226,06-28-2023 07:07:46
79199,05-20-2023 09:27:39
98125,06-10-2023 12:04:29
83215,05-24-2023 19:50:15
100137,06-12-2023 17:48:35
51215,04-13-2023 09:34:33
72861,05-12-2023 13:40:40
619,01-02-2023 12:03:47
59273,04-25-2023 14:16:47
26528,03-01-2023 11:21:47
72232,05-11-2023 18:09:19
11417,01-26-2023 12:39:31
83579,05-25-2023 10:17:12
26357,02-28-2023 18:39:59
57164,04-22-2023 15:16:04
44947,04-03-2023 17:33:29
39858,03-25-2023 19:12:12
5216,01-12-2023 11:54:25
61391,04-28-2023 14:28:19
93306,06-05-2023 12:22:51
52785,04-15-2023 17:34:46
67432,05-06-2023 10:05:37
111533,06-25-2023 09:39:35
64067,05-02-2023 13:17:07
38057,03-22-2023 17:20:19
22266,02-20-2023 08:46:54
67731,05-06-2023 14:54:35
21952,02-19-2023 10:52:37
17043,02-08-2023 11:12:30
66355,05-04-2023 18:58:41
37670,03-22-2023 08:03:23
52189,04-15-2023 06:07:43
28745,03-05-2023 09:24:46
62385,04-30-2023 08:39:25
48721,04-09-2023 10:43:08
110802,06-24-2023 13:22:21
104490,06-17-2023 13:42:15
51557,04-13-2023 17:37:43
33060,03-13-2023 09:00:02
66861,05-05-2023 14:17:17
100880,06-13-2023 13:23:49
104340,06-17-2023 10:35:56
10774,01-25-2023 09:14:20
33633,03-14-2023 09:36:18
5444,01-13-2023 08:27:42
110775,06-24-2023 12:52:00
116599,06-30-2023 14:51:51
58416,04-24-2023 11:28:00
71260,05-10-2023 13:50:56
85452,05-27-2023 10:40:49
106009,06-19-2023 09:30:25
2554,01-06-2023 13:20:07
79082,05-20-2023 08:43:27
56461,04-21-2023 11:38:38
65496,05-03-2023 19:24:30
116777,06-30-2023 19:46:02
62362,04-30-2023 08:26:41
3250,01-08-2023 07:03:42
8696,01-20-2023 13:11:24
45621,04-04-2023 17:27:18
98937,06-11-2023 10:50:41
39810,03-25-2023 17:34:41
116036,06-30-2023 07:21:31
100351,06-13-2023 08:18:40
74307,05-14-2023 10:31:26
85438,05-27-2023 10:38:36
113027,06-26-2023 17:03:04
23825,02-23-2023 15:24:12
19824,02-14-2023 15:39:25
76004,05-16-2023 10:44:33
71623,05-11-2023 07:46:34
78570,05-19-2023 11:25:45
91818,06-03-2023 17:16:29
95908,06-08-2023 09:16:18
85090,05-27-2023 08:07:40
83786,05-25-2023 13:26:58
116437,06-30-2023 10:53:26
33583,03-14-2023 09:09:59
105055,06-18-2023 09:45:47
95084,06-07-2023 09:40:48
59097,04-25-2023 10:48:22
57258,04-22-2023 17:24:22
62121,04-29-2023 17:09:06
92428,06-04-2023 13:07:28
89715,06-01-2023 15:50:25
104660,06-17-2023 18:46:31
113296,06-27-2023 08:15:26
114943,06-28-2023 16:44:08
115666,06-29-2023 15:12:09
13993,02-01-2023 18:34:09
115761,06-29-2023 16:34:38
70268,05-09-2023 10:52:20
70505,05-09-2023 16:57:00
71610,05-11-2023 07:41:21
14268,02-02-2023 13:58:12
70272,05-09-2023 10:53:39
97823,06-10-2023 08:57:19
84997,05-26-2023 19:28:07
73064,05-12-2023 19:12:23
75585,05-16-2023 07:17:39
32045,03-11-2023 08:42:00
56704,04-22-2023 06:46:20
14930,02-03-2023 17:40:38
4289,01-10-2023 09:36:43
6057,01-14-2023 10:44:14
32453,03-12-2023 07:07:59
102559,06-15-2023 11:57:57
87058,05-29-2023 11:21:00
6003,01-14-2023 09:51:03
101558,06-14-2023 10:16:11
85498,05-27-2023 10:59:33
112767,06-26-2023 12:26:08
9824,01-23-2023 09:54:57
32688,03-12-2023 10:43:30
4129,01-10-2023 07:08:16
85110,05-27-2023 08:14:09
105733,06-19-2023 07:24:30
8878,01-21-2023 08:19:20
38168,03-23-2023 06:57:40
50377,04-12-2023 07:06:13
19656,02-14-2023 09:36:32
64069,05-02-2023 13:18:18
92492,06-04-2023 13:59:19
61195,04-28-2023 10:26:15
79480,05-20-2023 14:12:14
3193,01-07-2023 18:21:09
19868,02-14-2023 18:02:49
34196,03-15-2023 10:37:50
20395,02-16-2023 07:15:05
31052,03-09-2023 10:15:19
82215,05-23-2023 18:24:00
30047,03-07-2023 12:07:31
63922,05-02-2023 11:32:50
13233,01-30-2023 20:28:03
15847,02-05-2023 16:37:07
114207,06-27-2023 20:23:31
2924,01-07-2023 09:08:57
87777,05-30-2023 08:57:45
6453,01-15-2023 10:21:35
44774,04-03-2023 14:43:12
112757,06-26-2023 12:17:36
1361,01-03-2023 17:23:03
61627,04-28-2023 18:20:43
11322,01-26-2023 10:02:02
72228,05-11-2023 17:55:34
27122,03-02-2023 12:25:03
104174,06-17-2023 09:14:09
69330,05-08-2023 10:59:59
3428,01-08-2023 10:44:10
31629,03-10-2023 10:25:42
8228,01-19-2023 10:39:19
95068,06-07-2023 09:31:00
2737,01-06-2023 17:49:08
80531,05-22-2023 07:10:19
38850,03-24-2023 08:46:49
102620,06-15-2023 13:20:46
89429,06-01-2023 12:44:03
20605,02-16-2023 10:26:32
50195,04-11-2023 14:56:03
112200,06-26-2023 06:30:59
38019,03-22-2023 16:14:22
82871,05-24-2023 13:41:56
77631,05-18-2023 10:49:13
43562,04-01-2023 17:28:53
114781,06-28-2023 14:38:08
96383,06-08-2023 15:49:58
97235,06-09-2023 12:30:52
57786,04-23-2023 13:08:37
22073,02-19-2023 15:54:12
82375,05-24-2023 07:29:05
6219,01-15-2023 06:22:11
65676,05-04-2023 10:43:58
89499,06-01-2023 13:22:45
17986,02-10-2023 10:45:26
17932,02-10-2023 10:02:54
29553,03-06-2023 15:25:13
45551,04-04-2023 16:30:30
109277,06-23-2023 07:00:46
39020,03-24-2023 11:36:41
55751,04-20-2023 09:51:18
107115,06-20-2023 10:58:21
24090,02-24-2023 09:26:06
6537,01-15-2023 12:25:57
60661,04-27-2023 11:47:27
22878,02-21-2023 13:07:41
41720,03-29-2023 10:59:28
11139,01-26-2023 06:36:29
30223,03-07-2023 19:30:39
71296,05-10-2023 14:37:40
28257,03-04-2023 11:39:59
78467,05-19-2023 10:24:32
15310,02-04-2023 14:36:20
22412,02-20-2023 10:39:35
72897,05-12-2023 14:39:43
104576,06-17-2023 16:20:14
91300,06-03-2023 11:40:28
18097,02-10-2023 15:19:09
89500,06-01-2023 13:23:54
24858,02-25-2023 17:34:41
65800,05-04-2023 12:19:04
67966,05-06-2023 17:39:55
89559,06-01-2023 14:05:07
8492,01-20-2023 08:20:12
66322,05-04-2023 18:24:50
53373,04-16-2023 13:10:46
90553,06-02-2023 14:25:35
6925,01-16-2023 10:03:10
84751,05-26-2023 14:51:37
20579,02-16-2023 10:00:20
93046,06-05-2023 08:28:19
38936,03-24-2023 10:16:54
54749,04-18-2023 16:54:42
91326,06-03-2023 11:55:14
84851,05-26-2023 16:48:10
57552,04-23-2023 09:17:23
84615,05-26-2023 12:24:49
77394,05-18-2023 08:51:41
35317,03-17-2023 10:42:55
30720,03-08-2023 17:49:22
92715,06-04-2023 16:10:24
81930,05-23-2023 12:47:32
24483,02-25-2023 07:19:33
99269,06-11-2023 18:02:22
75683,05-16-2023 08:04:32
115946,06-29-2023 19:27:48
25391,02-26-2023 18:40:15
28446,03-04-2023 14:56:21
113187,06-27-2023 07:01:33
75724,05-16-2023 08:29:03
19623,02-14-2023 09:16:24
81518,05-23-2023 07:38:29
60460,04-27-2023 09:27:28
56789,04-22-2023 08:03:12
33366,03-13-2023 15:56:04
76370,05-16-2023 18:21:55
8167,01-19-2023 09:32:05
111307,06-25-2023 07:30:57
109656,06-23-2023 10:50:58
91918,06-03-2023 18:22:55
56725,04-22-2023 07:09:31
34810,03-16-2023 11:51:23
30179,03-07-2023 18:03:40
108150,06-21-2023 16:58:56
77778,05-18-2023 13:43:05
69855,05-09-2023 07:34:51
66026,05-04-2023 14:51:22
99441,06-12-2023 07:25:59
54267,04-18-2023 07:48:06
79418,05-20-2023 12:01:08
116193,06-30-2023 08:50:06
19172,02-13-2023 08:51:31
65369,05-03-2023 17:55:59
62370,04-30-2023 08:33:36
98649,06-11-2023 08:27:44
60972,04-27-2023 18:53:11
66209,05-04-2023 17:04:51
91332,06-03-2023 11:58:06
51729,04-14-2023 08:48:52
101255,06-14-2023 08:24:36
27892,03-03-2023 15:38:02
25837,02-27-2023 16:06:17
20754,02-16-2023 16:13:25
50902,04-12-2023 17:06:40
102830,06-15-2023 18:30:37
67742,05-06-2023 15:02:51
106738,06-20-2023 08:25:09
19,01-01-2023 08:17:27
78543,05-19-2023 11:04:24
110055,06-23-2023 17:23:11
97409,06-09-2023 17:00:34
99834,06-12-2023 10:54:38
114505,06-28-2023 11:04:06
92250,06-04-2023 11:13:44
72938,05-12-2023 15:56:06
102676,06-15-2023 14:39:27
93228,06-05-2023 11:27:14
90344,06-02-2023 12:14:00
107584,06-21-2023 08:40:14
88537,05-31-2023 08:55:39
39070,03-24-2023 13:09:16
95904,06-08-2023 09:13:44
17255,02-08-2023 18:57:51
17127,02-08-2023 13:53:40
58326,04-24-2023 10:15:32
59635,04-26-2023 08:21:34
104993,06-18-2023 09:15:08
114855,06-28-2023 15:33:40
79891,05-21-2023 09:08:01
115246,06-29-2023 09:03:11
84562,05-26-2023 11:26:08
62141,04-29-2023 17:30:37
102757,06-15-2023 16:42:05
116020,06-30-2023 07:11:00
103105,06-16-2023 08:16:00
78076,05-19-2023 06:59:28
89070,05-31-2023 19:47:51
17843,02-10-2023 08:48:29
46972,04-06-2023 18:00:50
72353,05-12-2023 07:07:59
111975,06-25-2023 16:04:38
56174,04-21-2023 08:30:04
19753,02-14-2023 10:47:13
91836,06-03-2023 17:28:50
64737,05-03-2023 09:54:43
8771,01-20-2023 17:06:53
79176,05-20-2023 09:20:25
114664,06-28-2023 13:13:24
91779,06-03-2023 16:48:17
31242,03-09-2023 15:46:18
107904,06-21-2023 10:44:56
65621,05-04-2023 09:30:16
31915,03-11-2023 06:21:21
46113,04-05-2023 14:35:45
47590,04-07-2023 17:23:16
25169,02-26-2023 11:51:46
58052,04-24-2023 06:31:04
35322,03-17-2023 10:47:46
50023,04-11-2023 10:36:16
83623,05-25-2023 10:41:25
113347,06-27-2023 08:37:50
116234,06-30-2023 09:13:06
35187,03-17-2023 08:51:23
39379,03-25-2023 07:48:00
64186,05-02-2023 14:40:25
2680,01-06-2023 16:16:48
98233,06-10-2023 14:34:37
57663,04-23-2023 10:42:07
52475,04-15-2023 09:56:39
97479,06-09-2023 18:50:44
106336,06-19-2023 13:38:39
92204,06-04-2023 10:24:43
101835,06-14-2023 16:14:10
1793,01-04-2023 17:14:30
77866,05-18-2023 15:53:00
28027,03-03-2023 17:48:07
62241,04-30-2023 06:08:17
17116,02-08-2023 13:28:05
41599,03-29-2023 07:45:57
31115,03-09-2023 10:53:39
22766,02-21-2023 10:02:29
15389,02-04-2023 16:38:13
1641,01-04-2023 13:44:07
59130,04-25-2023 11:15:49
41008,03-27-2023 18:37:27
15192,02-04-2023 12:28:36
110642,06-24-2023 10:53:50
53081,04-16-2023 08:56:12
69645,05-08-2023 16:56:14
54186,04-18-2023 06:48:24
100736,06-13-2023 10:38:55
66311,05-04-2023 18:18:00
1321,01-03-2023 16:34:56
74317,05-14-2023 10:33:57
19919,02-15-2023 06:55:11
27006,03-02-2023 09:11:53
41965,03-29-2023 17:02:05
115719,06-29-2023 16:05:03
69173,05-08-2023 09:28:29
84662,05-26-2023 13:16:01
47605,04-07-2023 18:04:35
4252,01-10-2023 08:57:38
61743,04-29-2023 08:49:20
201,01-01-2023 13:18:34
25020,02-26-2023 08:37:36
35774,03-18-2023 10:05:10
84428,05-26-2023 09:51:15
26919,03-01-2023 18:58:46
104979,06-18-2023 09:07:20
100943,06-13-2023 15:04:04
52487,04-15-2023 10:02:19
12385,01-28-2023 16:24:14
5702,01-13-2023 13:43:14
70769,05-10-2023 07:53:15
32116,03-11-2023 09:47:04
63901,05-02-2023 11:12:05
45741,04-04-2023 19:44:17
102343,06-15-2023 09:48:56
68445,05-07-2023 10:13:34
94905,06-07-2023 08:14:51
8325,01-19-2023 14:14:42
61363,04-28-2023 14:02:08
104750,06-18-2023 07:13:33
15807,02-05-2023 15:32:22
19904,02-15-2023 06:08:15
1127,01-03-2023 12:50:34
34645,03-16-2023 09:12:47
59300,04-25-2023 14:59:39
90388,06-02-2023 12:40:14
111853,06-25-2023 13:56:42
34829,03-16-2023 12:24:18
11527,01-26-2023 16:40:04
6918,01-16-2023 09:58:37
94999,06-07-2023 08:56:03
98674,06-11-2023 08:36:47
50402,04-12-2023 07:24:53
101388,06-14-2023 09:15:20
86089,05-28-2023 09:01:27
77768,05-18-2023 13:28:18
36746,03-20-2023 08:58:56
59112,04-25-2023 11:01:10
64338,05-02-2023 16:24:22
106186,06-19-2023 10:57:23
58789,04-25-2023 06:32:49
48529,04-09-2023 08:53:45
29263,03-06-2023 08:05:43
83718,05-25-2023 12:12:25
62191,04-29-2023 18:27:02
2350,01-05-2023 19:18:02
93222,06-05-2023 11:24:09
65924,05-04-2023 13:48:01
84228,05-26-2023 07:50:14
40952,03-27-2023 16:58:14
36605,03-20-2023 07:15:29
15398,02-04-2023 16:52:13
47610,04-07-2023 18:06:33
453,01-01-2023 19:08:11
116780,06-30-2023 19:51:59
84163,05-26-2023 07:03:03
66310,05-04-2023 18:17:54
50928,04-12-2023 17:47:24
36056,03-19-2023 06:09:03
114351,06-28-2023 08:56:44
542,01-02-2023 09:50:57
946,01-02-2023 19:28:16
107200,06-20-2023 13:53:48
19009,02-12-2023 17:14:53
5162,01-12-2023 10:18:14
102921,06-16-2023 06:55:22
81559,05-23-2023 08:05:46
43765,04-02-2023 09:11:45
71142,05-10-2023 11:11:33
3453,01-08-2023 11:12:30
68887,05-07-2023 20:19:10
96256,06-08-2023 13:25:10
43252,04-01-2023 12:45:56
104703,06-18-2023 06:39:09
31792,03-10-2023 15:29:12
21248,02-18-2023 06:48:24
66947,05-05-2023 15:11:33
62080,04-29-2023 16:15:17
78415,05-19-2023 09:58:09
108742,06-22-2023 11:29:15
102856,06-15-2023 19:13:58
4351,01-10-2023 10:30:28
173,01-01-2023 12:51:57
106671,06-20-2023 07:58:08
52751,04-15-2023 16:29:49
71236,05-10-2023 13:33:58
56526,04-21-2023 14:09:35
46691,04-06-2023 13:33:34
3967,01-09-2023 12:15:31
110279,06-24-2023 07:24:52
82711,05-24-2023 11:06:06
67732,05-06-2023 14:55:03
