transaction_id,store_id
39156,8
63261,8
94885,3
86221,3
77024,3
96535,3
58254,8
57401,3
105368,8
91818,3
1361,3
11771,5
49866,5
51460,5
25643,5
16410,3
93186,8
98346,5
97636,3
84049,3
5233,5
59689,8
87442,8
55090,3
32835,8
97119,5
78731,5
49096,5
82600,3
91712,3
16647,3
111572,5
62519,8
31383,8
36257,3
24627,8
79543,3
9742,5
53811,3
74102,3
10504,3
63071,3
34391,3
32236,3
35408,8
73234,8
12523,3
78622,3
88465,8
71539,5
88638,3
103440,3
105546,8
105105,3
16073,5
58860,5
88915,3
25833,5
44315,8
46238,8
1417,3
77962,3
69003,8
94937,3
13460,8
55764,8
93679,8
99608,8
67208,3
64221,5
66128,3
47737,5
92066,5
80431,8
39609,8
61353,3
23283,5
20643,5
39028,3
71885,8
5526,3
23350,3
39761,8
45237,3
84863,3
54095,8
5388,5
63,8
44607,3
24744,5
49673,8
2857,3
37796,3
23895,3
20809,3
3865,3
67284,3
39154,8
73398,8
50939,3
12894,8
90419,3
4651,3
115292,8
14028,3
33990,8
92178,5
36704,8
23303,8
11966,3
51494,3
51580,5
84881,3
75547,8
82699,8
111831,5
11855,5
115014,3
114011,3
89594,5
63805,5
62807,8
113003,5
30561,3
33563,3
106994,3
6389,8
29151,5
12620,3
52853,5
72232,8
68989,5
1447,8
90415,8
39523,3
33503,5
71029,5
103314,8
63433,8
42712,3
9757,3
63455,3
105300,5
102591,8
92050,5
20635,8
50000,8
83007,5
31718,3
71122,3
43862,5
59304,8
31202,5
92838,5
102619,3
48863,5
19243,3
72482,5
1335,5
99220,8
32847,5
19634,3
105135,8
36896,8
58965,5
36217,8
107919,5
54556,8
38422,5
25563,3
100103,5
41492,8
11468,3
31476,8
28249,8
73668,5
22742,8
68347,5
48661,8
71687,8
109636,8
25092,5
105290,8
82809,3
12548,3
104336,5
16178,5
30544,3
100583,8
18533,3
17575,8
18574,5
35742,3
110611,8
102301,8
112860,3
33491,5
49677,8
81428,5
40280,3
111407,8
96368,3
103570,3
4791,3
55589,3
25456,3
47282,3
89679,5
49759,5
87058,3
52808,3
21932,5
45694,3
86463,5
62024,3
94208,8
82667,5
17120,3
54707,5
20724,3
5520,8
59755,5
80983,8
77469,3
2618,5
51045,3
98067,3
32708,8
112380,8
72816,3
50102,3
34996,8
26682,5
8060,8
55551,3
12393,3
62128,5
64964,3
57890,5
45377,3
9114,8
65147,8
82355,8
32654,8
20342,3
24634,5
22165,3
38413,3
46000,8
13769,5
87738,5
25309,8
76770,5
96004,5
80405,3
98441,5
31247,5
102057,3
11686,5
100325,8
5454,8
93350,8
110809,3
57178,8
46958,3
76553,3
12039,8
8286,3
13030,5
100645,3
76440,8
63560,3
96380,3
94091,8
46647,3
19178,5
55881,5
63324,8
59556,5
644,8
12908,5
3228,8
62236,8
22655,8
3872,5
56013,5
37521,8
104674,3
111410,5
79442,3
17471,5
68945,5
42781,8
108927,3
92163,5
89327,8
57287,8
94990,8
53286,3
63148,5
11425,8
53698,3
43229,8
50282,5
32733,3
74037,5
68823,3
60475,5
44342,3
63524,3
31589,8
91429,8
894,8
112370,8
70878,3
107121,5
84314,3
111638,3
96038,8
60602,5
52873,8
30547,3
50412,5
8133,8
104152,3
11652,5
64589,3
106682,8
77854,5
21248,5
94390,3
114756,8
98137,5
32098,5
106407,5
53842,8
5102,8
9575,3
43235,3
89917,5
112487,3
10018,3
93842,3
36608,5
69162,3
106613,5
10548,3
102861,3
26938,3
58554,3
28064,5
379,8
40929,3
73587,5
50619,5
62594,3
27230,5
46887,3
113155,3
80409,8
115776,5
18405,5
105036,5
46308,3
49112,5
92617,3
34286,5
113058,5
111908,8
70261,5
38420,5
40416,3
37621,3
82076,5
21886,5
3627,3
29598,5
95752,8
76930,5
61776,8
62197,3
53250,8
65432,8
92664,5
37033,8
4822,3
22421,5
59250,5
92833,3
29124,3
13108,3
92425,5
44313,3
72451,5
58777,5
54252,8
12525,5
24704,3
2950,8
19692,3
56478,3
87508,3
84272,3
29163,3
39353,3
66067,3
114369,3
31765,8
76429,5
67602,8
66003,8
75336,5
13777,5
64366,5
9328,3
5985,3
15314,5
99568,8
10167,5
93617,3
97173,8
16411,3
86156,5
48554,3
101596,5
102210,8
112437,8
107382,8
76503,8
50852,8
66815,3
100163,5
10369,8
10364,8
15013,8
44690,3
78767,3
69384,3
28292,8
115573,5
70798,8
115471,8
94959,5
58015,3
49194,8
75774,3
75128,8
1822,3
83662,8
75037,3
90212,5
84942,3
38213,3
15296,5
20144,5
60498,8
80398,3
43996,8
101186,5
73483,8
55569,3
83097,5
89694,3
37750,5
4621,3
100081,8
4335,3
8153,3
43401,5
11570,5
47093,5
77643,8
84692,3
76827,3
92779,8
80335,8
103398,3
78074,8
43841,8
14507,3
47161,8
68174,5
80498,5
33851,8
108647,3
84328,8
41029,3
9966,3
428,8
76512,5
37309,8
60608,8
114635,3
41901,3
66598,3
109473,3
30785,3
3663,5
74861,3
111002,3
35629,8
83910,5
40555,8
26968,5
65484,8
104187,8
111169,3
43919,5
24359,5
61101,8
13157,8
99499,5
11458,3
62307,8
83639,5
7077,8
44932,5
51946,8
106983,8
82853,5
103710,5
103525,5
80936,5
4112,5
45474,3
36136,8
46277,8
102136,3
98423,3
28781,8
90938,8
28287,5
109259,8
1363,8
44153,5
43595,8
19904,5
64194,5
108313,8
44000,3
24276,5
26776,3
106075,8
70155,3
947,8
19815,3
30053,3
29268,8
89472,8
42869,5
37318,3
74771,5
66510,8
65820,3
116271,8
57936,5
71627,8
166,3
89392,8
4661,5
82944,3
7810,5
103522,3
40756,3
97434,5
83373,8
51309,8
21752,8
368,3
105340,8
45857,5
90590,5
33836,3
60979,3
84800,5
112606,8
51592,3
71542,8
56551,8
73471,8
41782,5
14189,5
84407,8
23685,5
49014,5
50349,8
62012,5
70791,3
59068,5
78277,5
97101,3
84227,8
105419,8
5588,3
32551,3
33641,8
77286,8
68005,3
75997,3
36247,8
57174,3
9168,5
115366,3
47106,5
102092,8
86490,8
22920,8
23799,5
45478,3
24010,8
11221,8
44001,5
67248,8
94733,3
2463,8
109887,3
102080,5
111583,3
16586,5
27170,3
30145,3
70075,8
50373,5
18456,3
4441,5
101815,8
46239,5
65750,8
65539,5
62421,3
104767,5
110382,5
3861,8
36043,3
106809,5
105273,5
63734,5
114200,3
32146,8
320,8
113181,8
12496,3
61496,8
37222,8
102638,8
62161,3
50748,8
94073,5
116535,5
85602,5
41832,5
40045,5
90881,8
55324,8
45583,8
44495,5
53063,8
49009,8
101301,3
38651,5
89289,3
50174,8
30759,3
16634,5
31547,8
14495,8
51277,8
80393,5
104079,8
31373,8
19612,3
66466,5
46399,3
33768,8
3822,8
90152,5
86992,3
77319,5
82161,8
98377,8
28046,8
23451,8
78490,8
19163,8
85655,8
71427,5
5403,5
24566,3
104882,3
42832,5
96273,3
78593,8
69429,3
107253,3
17596,3
31200,8
20373,8
86758,8
28997,5
74082,5
79342,5
15240,3
21019,3
37967,8
21243,8
49438,3
106227,5
103556,5
76200,8
28437,5
77886,5
43394,8
48545,8
2288,3
22168,8
1083,3
66975,5
57190,3
2697,8
41941,5
35288,3
52107,3
90112,8
109797,3
73368,8
110761,3
90237,5
75585,3
79391,5
8510,8
75063,3
42198,5
99888,8
102237,8
59883,8
57305,3
87732,3
13257,8
6271,8
63076,5
109296,5
4971,5
61745,3
91947,8
110590,8
115367,3
5371,5
7056,5
95109,5
105488,3
27422,8
32974,3
95598,3
112741,8
81161,5
43429,5
46072,8
33318,5
88450,3
101575,3
116459,3
23446,5
78087,3
63117,8
2624,3
95337,3
79624,3
98237,8
99677,3
76340,5
67238,8
112236,8
37675,8
90891,3
114030,3
68632,3
58590,3
53437,5
111693,3
48750,8
10655,8
1513,8
97826,3
35829,5
20480,3
15973,5
87971,5
88373,5
113373,8
13057,3
23868,8
72307,8
71137,5
29962,3
104688,5
75375,5
46662,3
72304,5
69138,5
21839,3
101188,5
53513,8
62478,3
11343,5
31418,3
50429,5
107343,5
7827,8
53519,5
7398,5
99492,5
100962,5
19122,5
36025,8
30163,8
1264,8
32946,5
15361,3
55315,5
72036,8
71800,3
51212,8
101526,3
66753,3
45829,8
73451,3
28091,3
111474,5
15368,5
82192,3
4292,3
39739,3
47551,3
29958,8
114117,5
8619,5
71719,3
64018,3
112854,3
96930,8
39192,3
64396,8
13691,5
55532,5
30716,8
108192,8
26666,8
114160,3
55689,3
104990,5
5613,3
35380,8
36787,8
67913,5
104053,8
15930,8
38081,8
99917,8
4030,3
43817,5
14118,8
62037,8
82415,5
54549,8
31318,5
13419,3
105846,5
34038,3
47456,3
2489,3
35376,5
244,3
101747,5
20048,3
56413,8
28598,3
4033,5
59640,8
108707,3
40735,8
9677,5
14860,3
40228,8
112466,8
88009,8
58841,8
69109,3
111460,5
82300,5
96081,5
18264,3
56494,8
63784,8
98027,3
58373,8
34955,3
86333,3
114803,3
47372,5
68486,8
106845,8
23550,5
26914,8
70009,8
75750,3
12052,8
28815,3
58297,5
9440,8
83987,8
103218,3
28153,8
46804,8
22577,8
97509,8
111097,8
38153,5
5201,8
80148,8
68952,3
90940,3
68255,8
89610,8
76378,3
70883,5
62387,8
60460,3
35149,3
66700,8
33508,8
106585,3
105315,5
18037,5
104038,8
67345,5
110164,3
76347,5
53109,5
87832,3
33605,5
68807,3
20886,3
62329,5
39648,5
19683,3
37069,5
50156,5
67638,3
5406,5
22127,5
37098,8
41634,5
110464,3
37556,8
5031,3
115648,3
114031,8
51009,5
40035,5
36671,5
84723,3
52961,3
15468,5
65971,8
81615,8
41804,8
94560,5
53033,3
52205,8
93580,3
70639,8
104056,3
3160,8
44688,8
102458,3
7407,5
99664,8
1912,8
7081,3
34371,8
106467,5
91886,8
16503,3
52435,8
17895,3
41904,3
99954,5
67037,5
25226,5
43521,3
91012,3
110746,3
76890,8
40573,8
75582,5
21928,3
9683,5
15392,3
115463,8
19583,3
14036,3
42585,8
66335,8
94743,3
114911,3
26970,5
84198,5
103385,5
55815,3
70953,8
51818,3
73036,3
106202,3
29294,8
79105,3
65043,8
3911,8
15836,3
64335,3
28633,8
61736,3
72998,8
41234,3
49075,8
44582,3
80564,5
60900,8
9552,8
54241,8
65836,3
20280,5
95531,8
77564,8
82607,8
12421,3
26921,3
86171,3
37239,3
2953,5
57297,3
68262,8
44942,8
101261,5
109025,8
77055,5
4340,8
79800,5
71555,8
26764,3
55216,8
6603,3
105079,3
32848,8
93278,5
112162,8
29083,3
69692,3
81582,8
54667,3
10011,5
1582,5
109994,3
988,8
47265,8
104562,8
110326,5
67720,3
26448,5
6028,3
92823,3
15287,8
56862,8
103741,3
31573,3
2318,3
96984,8
57804,8
54546,3
42515,8
13480,5
35283,3
73980,3
97751,5
108094,5
15735,5
88939,3
68263,8
82121,3
20589,3
11716,5
35034,5
88380,5
66835,3
96400,3
93081,8
39696,3
32497,5
18764,5
80225,5
58614,3
113803,8
58139,8
35082,8
90340,3
38510,3
75691,8
12938,8
85914,3
107369,5
70033,5
62640,5
87668,3
19633,8
93402,8
95966,5
59486,8
32206,5
50585,5
24745,5
77942,5
58718,5
77461,8
81849,3
85053,5
42609,5
73167,8
64064,3
78222,5
91015,8
31619,8
91731,3
110321,8
39218,8
17235,3
28143,5
114494,5
107904,8
139,5
103298,5
47121,5
80859,8
34227,8
44346,8
33588,8
8977,8
97900,3
80330,3
26368,8
2875,8
78645,5
15393,3
73562,3
59388,8
48326,3
13442,3
63551,3
70413,5
73260,8
95260,5
92062,5
12003,8
58039,8
108375,5
83065,3
23768,8
74846,5
114346,3
33967,5
36127,8
52544,5
52225,8
45428,3
50714,8
85697,5
112021,5
87286,8
49401,8
10166,5
44981,8
52716,5
71656,8
7083,8
75392,5
77855,8
57493,3
24711,5
7901,3
68573,8
116096,3
113264,8
9864,3
91295,3
55800,8
27421,8
98031,5
67598,5
101428,8
116706,8
94972,3
35787,8
97765,3
64487,5
657,3
95476,3
84221,8
99163,5
58696,5
359,5
38312,8
96595,3
71731,3
18247,5
86277,5
30350,8
86605,8
26295,3
95653,8
112476,8
10154,5
92553,3
22679,8
49635,5
71290,8
92213,8
95452,8
74107,5
40902,5
105392,5
107481,5
54758,8
102213,5
41156,3
28534,5
82604,8
110448,5
92972,3
68852,3
90766,8
62099,3
56636,8
21623,5
109015,3
29440,5
25005,5
104305,3
95811,5
52718,8
114842,3
96404,3
45928,8
16224,5
31709,8
73226,8
38486,3
88198,5
62049,3
36379,8
97542,5
59655,5
55654,5
102517,8
8951,8
65247,3
6963,5
116022,3
9898,8
82000,8
24480,5
37255,8
31553,5
114680,3
83171,3
59502,5
55989,8
22170,5
48330,3
5176,3
52605,5
70207,3
78387,8
17902,8
60209,8
92140,8
49586,3
85173,5
17144,3
541,8
82678,5
77081,5
110635,8
96752,3
104425,5
21445,8
49429,8
114641,8
89307,8
85656,5
12261,3
30289,5
20753,3
27767,5
53683,3
7482,3
50166,5
36426,3
11517,3
67232,8
70947,8
91851,5
53316,8
64597,8
35433,5
114954,3
5734,5
47963,5
44367,8
37048,3
80533,5
104747,5
48899,8
32765,8
62224,8
92103,8
116521,3
78980,8
88794,8
32597,5
49243,5
29030,3
33644,5
76752,8
98687,5
110050,8
28431,3
82436,3
88841,5
109390,3
40138,3
108185,8
103699,5
108137,8
83014,8
76342,8
77851,5
16842,5
93011,5
99761,3
31472,3
59203,8
30591,5
12160,5
18808,5
92860,8
98312,5
112490,3
26027,3
10168,5
13513,3
81922,3
33441,3
937,3
38634,5
1329,5
42530,3
60369,8
72904,8
3564,3
25827,5
45628,5
32335,3
61936,8
85366,8
84117,8
61117,8
110831,8
107954,5
113263,3
97882,3
45768,5
11200,8
2255,5
23881,5
108425,3
106479,5
41209,8
97653,5
75290,3
107245,8
113432,3
95279,3
4865,8
96174,3
32157,8
108396,8
54367,5
17353,5
50109,5
116301,5
115304,3
26766,5
39995,3
2020,3
47868,8
72728,5
53211,3
104766,3
56146,3
40552,8
13370,3
45970,5
30614,3
6716,8
3296,5
52886,5
1372,8
94030,8
69540,3
79563,3
78441,5
12899,5
36362,8
3201,3
77425,5
41463,8
57670,5
109200,8
42134,3
24536,5
22050,3
7623,5
62965,5
63676,3
93053,5
57165,3
1772,8
2732,5
33803,8
73018,5
44031,3
27356,3
36279,3
50405,5
38214,5
15330,3
47640,3
53188,8
11828,5
62622,8
46054,8
34487,5
38006,3
42297,8
94395,8
18282,8
19021,8
32383,3
52011,5
56216,8
40364,5
45862,5
111303,8
4797,8
76491,5
33972,5
64126,5
90723,5
68603,8
26382,8
38253,8
83235,5
71642,3
54382,5
42475,8
64457,8
63606,3
75711,5
8239,8
3982,3
110480,5
114504,8
116395,8
92044,3
5002,8
81363,3
49688,5
45646,3
116688,3
24569,5
52865,8
37609,5
10241,8
102412,5
98356,5
40145,8
64760,8
43444,3
26578,3
47552,3
96201,8
63802,8
58737,3
55026,3
63923,5
57270,3
62889,5
99817,5
96889,5
58460,3
36435,8
3170,8
63898,3
9800,8
6678,8
49489,5
3139,3
97137,5
113881,5
13993,3
83869,3
54872,8
41745,8
50370,3
79618,5
37146,5
41074,5
93091,8
67893,8
93722,8
71348,5
61807,8
42296,8
95021,5
45826,5
29651,3
37125,5
109026,3
61650,3
34030,3
40984,3
23279,3
90116,5
78810,3
10489,3
104358,5
88335,3
89123,8
79945,3
14888,8
60539,3
107419,3
82445,5
108722,8
18198,5
41949,3
103744,5
93286,3
81568,8
24128,8
53904,8
87304,5
33461,5
64143,3
38993,8
56438,8
66686,5
73383,5
113572,5
77326,3
12283,8
103778,3
56163,3
98490,8
72440,8
32487,5
48202,8
91303,5
39508,3
67105,8
25684,3
39770,8
17936,3
17419,8
3291,3
65121,3
93591,3
20983,8
88632,5
106181,3
5721,5
50309,8
1307,5
79970,3
58779,5
24257,3
10710,8
69286,5
27330,5
948,8
99451,5
23323,3
105466,8
57379,5
3930,3
101767,8
30252,8
70275,8
38210,5
69380,5
62806,3
116102,8
48142,3
104277,3
94722,8
111114,8
60142,8
13664,3
106894,5
27869,5
80929,8
41213,3
64622,5
76743,8
30137,3
12270,3
72200,8
111291,8
23310,8
85240,8
51386,3
18073,3
29966,5
33709,8
33757,5
59040,8
83949,8
93443,3
44585,8
96014,8
92463,3
14250,8
26564,3
85067,5
16900,8
90025,8
43447,3
74522,5
16894,3
77880,8
14050,5
115178,3
54698,5
39118,3
108761,3
61115,5
32706,3
69619,8
99414,3
83745,3
55890,5
57436,8
109946,3
10210,5
25986,5
36157,3
90693,5
57120,3
12309,5
86675,8
114291,3
81365,3
73530,8
656,3
4250,8
53025,3
111901,5
64266,8
9468,3
22641,3
48170,8
16438,5
16061,3
114706,5
88834,8
8504,5
39990,8
61905,3
35471,5
87475,3
88346,8
24118,8
58765,3
5528,3
35055,5
65020,5
54476,3
101683,8
113974,3
56193,8
342,5
92449,5
52459,5
42446,3
62796,5
40125,5
1750,5
7984,8
55162,8
39532,8
104090,5
67057,3
116448,3
47182,5
36920,3
113457,5
105593,3
76432,5
20583,8
87352,5
13745,5
116098,5
114382,3
110752,8
2147,8
29588,3
63807,5
87135,8
45920,3
15901,8
110406,3
49836,5
104918,5
93002,5
29623,5
56637,8
112855,3
61397,5
69827,8
116185,5
114862,3
105052,8
73650,5
82696,8
33531,8
98842,3
33595,8
50092,8
33071,3
6195,8
80589,5
66972,5
49122,8
56432,8
14734,8
8879,8
20928,3
65984,5
47074,3
95465,8
36026,3
101296,5
326,3
73740,5
92861,3
91890,3
3491,8
73489,3
56796,8
25250,8
78857,3
28216,8
42989,3
97836,3
28165,5
100630,8
67926,8
76712,3
11670,5
59623,5
92705,3
112771,8
40636,8
93285,3
25856,3
65775,5
66010,8
116566,3
14603,8
9233,8
32278,8
72562,3
27418,3
87613,5
12774,3
102,5
16506,3
80347,8
22089,8
86117,3
56311,3
95472,8
8096,3
48196,3
4379,8
15322,5
13010,3
107350,3
69359,8
1154,8
9776,3
51520,5
109121,3
65724,5
38543,8
85737,5
32951,3
77459,8
80611,8
19593,8
81907,3
31019,5
44897,5
1920,8
17681,3
28788,5
60972,3
115053,3
84517,8
57265,3
13224,3
101340,5
13375,8
106748,3
5416,8
116141,3
44140,3
39224,5
91078,8
46038,3
58503,5
12337,3
36758,8
81822,5
92750,5
10248,8
89850,3
103382,3
5728,3
69902,5
3836,5
53215,8
30680,8
1231,5
54103,5
17658,3
92752,3
52326,5
86282,3
94050,5
7130,3
11228,5
74699,8
10749,8
92598,5
102952,8
84783,3
18774,5
38925,3
41045,8
106130,8
36722,5
11754,5
74065,8
39904,8
69674,8
79319,5
112996,8
34534,5
38387,8
18110,8
90033,3
112982,3
90306,5
34456,5
67222,3
99838,8
63198,8
115835,5
92242,8
27660,5
49047,5
8258,8
104388,8
100101,5
103394,5
64332,3
56117,5
35906,3
62465,5
63513,5
58446,5
16580,5
91696,8
106724,8
64577,3
99991,5
35371,5
15923,3
67729,3
94555,8
44037,8
33581,5
84554,8
61723,5
12674,8
9292,5
562,8
31360,5
83682,3
77091,3
52001,3
28782,8
87651,3
95943,8
80178,3
50920,5
114690,3
91318,8
83451,3
21524,8
33043,8
85399,8
44945,3
41801,3
76650,8
64114,3
5007,5
113380,8
79848,5
17132,8
22858,5
79616,5
80818,8
81424,5
41712,3
96012,5
19453,8
53071,3
96169,5
3989,3
84039,3
38295,5
50635,3
69064,3
72778,5
24232,8
114715,8
78884,8
61261,5
32014,5
42061,5
101126,8
7400,3
107687,8
45158,5
108407,5
1180,8
108843,5
43045,5
21923,8
61665,3
63996,8
102106,8
89266,5
101981,5
56188,5
73267,3
73810,5
98698,8
52340,3
26627,3
109862,5
84730,3
6165,8
100814,8
87414,8
82545,8
107051,8
110487,3
106739,8
79661,8
89607,8
4828,3
65213,3
93512,5
9909,8
111912,5
12500,3
35725,8
341,8
90643,3
64476,8
51303,5
88225,3
94028,5
85516,5
94148,3
72098,8
52112,8
58332,8
80432,8
93332,5
37027,5
28086,3
23938,5
15946,3
13285,3
109992,3
60191,5
90532,3
17712,5
70020,5
91626,8
25786,3
34558,3
12692,8
113870,3
56711,8
27781,5
15141,3
97878,8
20962,5
105132,5
104788,5
76094,8
12809,8
105446,5
110077,3
70778,3
43028,5
35264,5
17256,8
80254,5
36176,3
25650,5
26547,3
32338,3
17738,8
106973,3
38303,8
84174,3
115938,8
10185,8
14035,3
16637,3
81750,8
34871,8
4258,3
86296,8
91527,8
75299,3
31960,8
14558,8
46696,8
74691,5
92549,3
81050,5
66560,5
42327,5
3447,8
116562,3
42557,5
77214,3
102950,8
93766,8
2439,8
29676,3
102707,8
83253,5
56775,8
67386,5
56785,5
17509,3
84016,3
92578,3
74878,3
6934,3
98609,8
31411,8
104248,3
99763,8
40162,8
86629,8
86987,5
41820,5
8320,3
45692,3
44689,3
103555,5
23067,3
27301,5
45184,8
25197,3
99601,8
113041,5
55983,3
82264,3
12538,8
15234,5
8788,8
105618,5
21675,5
75789,3
7038,3
71662,8
25451,5
28918,8
57871,8
105453,5
88715,3
104074,5
59869,3
13675,8
100844,5
94363,8
44096,3
18703,8
17305,8
44658,8
116583,3
64146,8
112368,8
23318,3
103727,8
87680,3
105677,8
73222,5
30656,3
104783,3
14209,8
40805,5
21128,3
51484,3
66625,3
26350,8
10118,8
36766,5
99741,5
27242,3
38047,5
34616,3
80745,8
68517,8
95528,3
89403,5
59187,3
48445,8
61746,3
51614,8
39163,3
7610,3
112748,3
76145,8
97169,8
58781,5
72152,8
76452,5
60033,3
12697,5
81713,8
105774,5
89521,5
99485,3
31961,8
48362,8
7552,3
36308,5
95357,5
73517,5
13521,5
13936,8
87675,8
59190,5
114887,5
44838,3
49033,8
6259,5
27901,5
26834,5
2007,8
61461,5
95321,5
94794,8
15324,8
53764,5
90546,3
70665,8
86473,3
55635,8
89168,5
60994,3
46169,3
112386,8
49427,3
288,8
34267,5
12476,8
15839,8
67120,3
919,3
4205,8
85944,3
52945,8
60068,3
70664,5
109412,8
70479,3
108351,3
19286,8
92874,3
106996,5
88228,8
59881,3
60085,3
3221,3
51693,3
58343,5
34015,3
108462,3
101293,3
75963,8
107289,3
43246,8
116724,3
99854,8
10661,8
84994,8
67147,8
112135,8
30994,3
69291,8
24920,5
97170,5
51508,3
81862,3
70992,3
34550,5
43019,5
61156,5
105431,3
60962,3
43013,5
93234,5
92456,3
31382,5
102187,3
11262,3
7817,5
33018,8
38991,8
26210,8
46119,5
67801,3
23424,3
13422,5
79724,5
62961,8
39529,8
45094,5
19417,8
99085,8
115587,8
81443,8
16497,8
83180,8
13243,8
22547,8
71943,5
65427,3
25253,3
82125,3
39858,3
68270,5
96080,8
38780,8
106486,3
54318,8
110386,8
63223,3
5990,5
76063,8
38394,5
92330,3
23647,3
104097,5
77604,8
58529,3
2808,3
77964,5
54659,3
104249,8
101718,8
96533,8
78333,3
90177,5
68857,3
104285,3
23717,3
108537,8
100357,3
71737,5
25263,8
17204,8
73888,3
6214,5
2134,8
24240,8
34824,5
5231,5
76687,5
39651,8
75846,5
58901,3
101364,3
87973,3
19391,5
65304,8
111654,8
74220,5
964,5
44993,3
103393,3
57494,5
89905,3
6184,8
87064,8
53912,5
116110,5
90197,8
84393,5
50589,3
101026,8
32801,5
95376,3
15900,3
30796,8
14933,5
86422,8
53067,5
100726,8
56665,8
97909,5
32410,5
29190,3
109564,5
110812,3
49123,8
14852,5
43516,8
66724,8
101794,5
34290,5
15144,3
23256,3
21077,8
46109,5
40697,8
43332,5
56057,8
82158,8
84732,5
74564,8
73991,5
83124,5
51016,3
27478,3
97794,5
108886,3
70929,3
40428,3
36184,3
59193,3
73685,8
6379,8
105417,5
1068,8
51234,8
69308,5
16517,3
80302,5
55586,3
67008,5
33756,3
66209,5
1073,8
55382,3
105924,5
78672,3
110776,8
10476,3
40396,8
90281,5
15188,5
95842,8
16122,5
71648,3
57606,5
572,5
61928,5
28502,3
105265,3
39505,3
55222,3
11030,8
43843,3
40430,3
106368,5
93331,3
96959,3
71164,8
110432,3
78671,5
42304,5
17398,3
40972,3
69200,5
18425,5
37687,3
45074,8
3829,3
87487,5
19632,5
48546,5
90087,5
104798,3
31679,5
50584,8
106447,3
34972,3
8065,3
12076,3
71189,8
101179,5
8098,3
51751,3
95895,3
25885,8
36626,3
42250,3
19450,3
21106,5
19289,8
116133,3
111629,5
7329,5
95769,3
61619,3
110310,8
19134,8
94056,8
62569,8
44230,8
21343,5
29945,5
5612,5
86176,5
52000,3
43290,5
100510,8
55939,8
45141,8
56680,5
94099,5
103981,3
15783,3
111067,3
41947,5
30388,3
72512,3
67957,5
83140,5
71199,3
37191,8
85178,5
4940,3
42401,5
95556,8
46785,5
53654,3
36328,5
39064,8
71554,8
34791,5
36269,3
34126,8
96396,5
55879,8
29632,5
29652,3
45669,8
11646,3
55167,3
681,8
95267,3
32459,3
7769,3
51949,3
77113,3
54219,8
8848,5
92317,3
22745,8
102192,5
47630,8
28506,5
101498,5
63384,5
26402,5
9010,8
40270,5
111489,5
23053,5
18758,3
3306,3
60277,5
97544,5
93562,5
36118,3
113649,5
58623,8
11059,3
8241,8
85804,8
66908,8
58414,8
88587,5
96552,3
94354,3
29143,5
99472,5
18736,5
68955,3
3820,5
76448,5
71829,5
10781,8
13645,5
16561,5
48884,3
3019,5
110908,3
27878,3
105510,5
17518,8
29123,8
115718,5
33981,5
18432,3
88434,8
6011,5
110895,8
42063,5
19259,5
85865,5
99913,8
20653,8
75225,8
49324,8
28092,3
50297,8
30181,8
67707,3
11318,5
113022,5
90616,8
109799,5
76860,3
108504,3
10690,3
108148,5
111891,3
99749,3
90942,3
56033,5
49063,3
90261,3
108142,8
46774,5
27031,5
97503,8
105389,8
92858,3
92035,3
84273,3
71232,3
25686,8
92043,3
112578,8
37075,3
82457,8
10199,8
108760,3
38950,3
25154,5
93192,3
65870,3
56678,5
66215,5
18381,5
18310,3
33758,3
110685,3
115497,8
51251,8
24889,3
81961,8
88477,5
45650,8
63529,3
116780,3
84313,3
99002,3
47521,3
110106,8
102825,8
100906,8
49066,5
47260,8
33727,8
79810,3
112130,3
95102,3
39636,5
91331,8
16547,5
26380,3
79210,3
18212,5
1082,5
71531,8
95177,5
1647,3
42115,3
132,3
78022,5
91809,5
97430,8
58822,5
42203,5
11693,8
15366,3
78203,5
113831,3
7833,5
92340,8
28190,5
57347,8
26259,5
89918,5
58926,5
47965,8
12063,3
79809,3
19924,5
60322,8
10249,3
55856,3
51617,8
64522,3
92177,8
10447,8
49343,8
15535,5
68221,3
3239,8
37611,5
53101,8
91541,3
111790,5
22081,8
17392,8
3282,8
39168,5
93964,5
74792,5
112546,5
6401,8
2310,3
105309,8
111267,3
78386,8
95975,8
47614,3
48491,3
39198,3
3980,3
24664,8
103671,5
108611,3
46076,3
53846,8
85071,5
56483,5
9511,3
47186,5
60110,3
15427,5
113343,8
103094,8
44143,5
116051,5
1902,5
97793,5
86007,5
3266,5
55713,8
77612,8
111733,3
115061,8
93895,3
108691,3
13201,3
57005,8
67413,8
53786,3
100873,5
51213,5
83771,3
82085,3
29119,8
39089,5
51606,8
70521,3
56627,8
103203,3
55999,3
88580,3
59120,5
10667,3
38488,3
89785,3
61109,8
103814,8
78482,8
105451,5
70180,8
115944,3
90412,5
50409,8
25462,8
63735,5
54125,3
96631,3
14481,3
897,8
113648,8
96885,3
61786,8
52673,3
35536,5
69783,5
78442,3
34686,5
77431,5
60162,3
101758,8
84061,3
44825,3
74562,8
45032,3
468,8
114537,5
36094,3
92325,3
89811,8
28129,8
72272,8
1747,5
90787,5
96024,5
114401,8
12647,5
11189,8
5197,3
68465,5
31125,8
104673,3
33576,3
65563,8
65650,5
36272,8
21887,3
82171,3
18194,5
85370,3
55647,8
88986,3
101785,8
40273,8
7212,3
46973,3
54985,5
21721,8
111818,3
13757,5
